,tvdb_id,aired_season,aired_episode,name,first_aired,overview,series_tvdb_id,rating,imdb_id,tvdb_avg_rating,tvdb_ratings,first_seen
4808,5214866,3,1,Semper Infidelis,2015-10-24,Leonardo and his allies are forced to retreat when the Ottoman Empire storms the city of Otranto.,259669,TV-MA,tt3716036,7.3,420,2015-10-26 20:04:31
4809,5219321,1,3,Smart Money Is on the Skinny Bitch,2015-06-05,"With many of the Sensates' lives becoming more complicated, their newfound gift — while still a mystery — proves vital for survival.",268156,TV-MA,tt3963482,7.3,781,2016-03-03 22:34:41
4810,5219322,1,2,I Am Also a We,2015-06-05,"Nomi's fortunes take a dark turn, while the rest of the Sensates' connections become stronger and more dangerous.",268156,TV-MA,tt3833452,7.2,838,2016-03-02 21:24:35
4811,5219323,1,1,Limbic Resonance,2015-06-05,Eight strangers from cities around the globe begin having experiences that defy explanation.,268156,TV-MA,tt3818888,7.2,984,2016-02-26 08:34:35
4812,5225253,12,13,"Holy S***, Jeff's Back!",2015-05-18,"Jeff returns from space ... or does he? Meanwhile, Steve watches after Snot's hamster.",73141,TV-14,tt4657498,7.5,242,2015-10-07 12:18:19
4813,5225254,12,14,American Fung,2015-05-25,"""American Dad"" is sold to a Chinese businessman. Meanwhile, Stan has Francine committed to an insane asylum when he forgets their anniversary.",73141,TV-14,tt4657500,4.5,295,2015-10-07 12:18:19
4814,5225255,12,15,Seizures Suit Stanny,2015-06-01,"When Stan lies about his texting-and-driving accident, he takes a seizure medication and suffers from the side effects. Meanwhile, Roger helps Steve with his performance anxiety.",73141,TV-14,tt4669158,6.2,188,2015-10-07 12:18:19
4815,5225680,2,1,A Rickle in Time,2015-07-26,"Rick, Morty, and Summer get into trouble when time is fractured by a feedback loop of uncertainty that split reality into more than one equally possible impossibilities. Meanwhile, Beth and Jerry go to extreme lengths to save a deer struck by their vehicle.",275274,TV-MA,tt4462494,8.4,579,2016-01-21 21:32:18
4816,5228260,1,5,Art Is Like Religion,2015-06-05,"The Sensates struggle with intensifying connections, which results in some interesting days on set for Lito and a wedding day surprise for Kala.",268156,TV-MA,tt3887958,7.3,752,2016-03-20 17:01:17
4817,5228261,1,6,Demons,2015-06-05,"While the Sensates bond, Nomi takes a bold move to gain her freedom and Sun makes a choice she might someday regret.",268156,TV-MA,tt3963484,7.3,781,2016-03-22 22:00:19
4818,5228262,1,7,W. W. N. Double D?,2015-06-05,"Nomi makes a shocking discovery about her former doctor, while Will gets closer to the truth behind his visions and Kala's doubts grow stronger.",268156,TV-MA,tt3852470,7.4,607,2016-03-24 19:28:19
4819,5228263,1,8,We Will All Be Judged by the Courage of Our Hearts,2015-06-05,Sun fights to adjust to her new life as Capheus tries to change his. Will and Nomi dig up disturbing information that could change everything.,268156,TV-MA,tt3963678,7.7,637,2016-03-25 19:26:00
4820,5228264,1,9,Death Doesn't Let You Say Goodbye,2015-06-05,"Riley learns about her new life and its dangers, Kala deals with the aftermath of the attack on Rajan’s father, and Lito's world spins out of control.",268156,TV-MA,tt3963682,7.5,694,2016-03-25 20:04:53
4821,5228265,1,10,What Is Human?,2015-06-05,"Will learns more about his origins and the threat to his future, while Wolfgang's actions catch up with him, even as his bond with Kala strengthens.",268156,TV-MA,tt3818892,7.7,636,2016-03-27 11:43:18
4822,5228266,1,11,Just Turn the Wheel and the Future Changes,2015-06-05,"Riley's fate draws nearer, while Capheus and Sun are put to the test, and Wolfgang makes his boldest move yet.",268156,TV-MA,tt3887882,7.6,665,2016-03-27 12:28:16
4823,5228267,1,12,I Can't Leave Her,2015-06-05,"With Riley in the hands of Whispers, all of the Sensates' skills are needed to give them any chance at survival.",268156,TV-MA,tt3887888,7.4,607,2016-03-27 18:10:25
4824,5229917,2,2,Night Finds You,2015-06-28,"Ben Caspar's autopsy reveals the gruesome details of his demise, and Ray and Ani wonder if it has anything to do with his fondness for prostitutes. Meanwhile, Frank looks into what might have happened to his missing fortune.",270633,TV-MA,tt4057166,7.3,869,2015-10-07 12:18:20
4825,5229920,2,3,Maybe Tomorrow,2015-07-05,"Paul works the prostitute angle, while Frank receives the first casualty in a secret war, and steps back into a world he’d left behind.",270633,TV-MA,tt4057164,6.9,839,2015-10-07 12:18:20
4826,5231398,2,1,Brand New Couch,2015-07-17,"BoJack believes an upbeat attitude will change his life, but that attitude doesn't mesh well with his new acting job.",282254,TV-MA,tt4311472,7.6,196,2016-11-04 14:20:22
4827,5231672,2,2,Yesterdayland,2015-07-17,BoJack is drawn to the one female in town who has no idea who he is (because she was in a coma). Todd opens a theme park.,282254,TV-MA,tt4835722,7.8,168,2016-07-28 20:16:40
4828,5231673,2,3,Still Broken,2015-07-17,"A funeral turns into a treasure hunt for the ""Horsin' Around"" cast, and a potential schmooze-fest for Princess Caroline and Mr. Peanutbutter.",282254,TV-MA,tt4835724,7.5,168,2016-07-29 11:43:11
4829,5231674,2,4,After the Party,2015-07-17,"Princess Caroline, BoJack, Diane, and Mr. Peanutbutter learn some important lessons about love in the wake of a surprise birthday party.",282254,TV-MA,tt4835730,7.8,168,2016-07-29 11:43:12
4830,5231675,2,5,Chickens,2015-07-17,"BoJack really wants his director Kelsey to like him. Todd, Diane, and Kelsey's daughter help a chicken who's on the lam from the police.",282254,TV-MA,tt4835728,7.5,168,2016-07-29 21:10:31
4831,5231676,2,6,Higher Love,2015-07-17,"Princess Caroline sees an opportunity when Mr. Peanutbutter's agent dies. BoJack flips when he says the ""L"" word out loud to Wanda.",282254,TV-MA,tt4835732,7.8,140,2016-07-29 21:10:54
4832,5231677,2,7,Hank After Dark,2015-07-17,"Diane goes off book during BoJack's book tour, jeopardizing Mr. Peanutbutter's new show. Todd gets involved in international affairs.",282254,TV-MA,tt4835738,7.5,168,2016-07-30 20:41:50
4833,5231678,2,8,Let's Find Out,2015-07-17,"BoJack is one of the celebrity guest stars on the first episode of Mr. Peanutbutter's game show, but the game doesn't go as expected.",282254,TV-MA,tt4835736,7.8,168,2016-07-30 20:41:52
4834,5231679,2,9,The Shot,2015-07-17,"BoJack cooks up a scheme with Kelsey, Todd, Princess Caroline and Mr. Peanutbutter to steal a crucial shot for the Secretariat film.",282254,TV-MA,tt4835740,8.3,168,2016-07-30 20:41:51
4835,5231680,2,10,Yes And,2015-07-17,Todd gets sucked into the cult of improv comedy. Wanda thinks Diane is a bad influence on BoJack when he has to deal with a career crisis.,282254,TV-MA,tt4835746,8.2,168,2016-07-31 13:15:39
4836,5231681,2,11,Escape from L.A.,2015-07-17,"BoJack goes on a road trip to visit an old friend, and gets a taste of existence outside the Hollywoo bubble.",282254,TV-MA,tt4835748,8.3,168,2016-07-31 15:10:26
4837,5231682,2,12,Out to Sea,2015-07-17,The important things in life becomes clear to BoJack when Todd moves out to join the improv comedy group on their special cruise ship.,282254,TV-MA,tt4835752,8.4,140,2016-07-31 20:57:51
4838,5232685,2,1,Year of the Monkey,2016-04-18,Cole and Ramse repair their broken friendship while on the run; Railly and Jones navigate an uncertain future in 2043.,272644,TV-14,tt4520928,7.8,251,2016-09-18 16:05:39
4839,5240604,1,2,eps1.1_ones-and-zer0es.mpeg,2015-07-01,Elliot is torn between accepting a job offer from Evil Corp and joining the fsociety hacker group. At the same time Elliot needs to make decision that could harm people around him.,289590,TV-MA,tt4686038,7.8,1396,2015-10-07 12:25:39
4840,5240605,1,3,eps1.2_d3bug.mkv,2015-07-08,"Elliot tries to lead a normal life, but can't escape fsociety. Gideon, meanwhile, grows suspicious, and Tyrell plays dirty.",289590,TV-MA,tt4730002,7.9,1266,2015-10-07 12:25:39
4841,5240606,1,4,eps1.3_da3m0ns.mp4,2015-07-15,Elliot's inner-demons threaten an fsociety operation.,289590,TV-MA,tt4659980,7.5,1169,2015-10-07 12:25:39
4842,5240607,1,5,eps1.4_3xpl0its.wmv,2015-07-22,"Fsociety attempts to penetrate Steel Mountain, the most secure data facility in America.",289590,TV-MA,tt4730012,7.6,1091,2015-10-07 12:25:39
4843,5240610,1,6,eps1.5_br4ve-trave1er.asf,2015-07-29,"Elliot attempts to hack Vera out of jail in order to save someone he cares about. Meanwhile, Tyrell's ""game"" gets crazy and Angela digs deeper into her mother's death.",289590,TV-MA,tt4730014,7.7,987,2015-10-07 12:25:39
4844,5240613,1,7,eps1.6_v1ew-s0urce.flv,2015-08-05,"Elliott goes missing, Mr. Robot tries to pull fsociety back together and Angela goes head-to-head with an old nemesis.",289590,TV-MA,tt4730018,7.8,935,2015-10-07 12:25:39
4845,5240615,1,8,eps1.7_wh1ter0se.m4v,2015-08-12,"Allsafe is controlled, the Dark Army is ready to meet Elliot & Tyrell and Joanna's plan goes into effect.",289590,TV-MA,tt4730026,8.2,1143,2015-10-07 12:25:39
4846,5240616,1,9,eps1.8_m1rr0r1ng.qt,2015-08-19,The Evil Corp hack is threatened by a mystery man from Elliot's past.,289590,TV-MA,tt4799588,8.1,961,2015-10-07 12:25:39
4847,5240617,1,10,eps1.9_zer0-daY.avi,2015-09-02,Mr. Robot and Tyrell are MIA and a past hack haunts Elliot.,289590,TV-MA,tt4652854,7.9,857,2015-10-07 12:25:39
4848,5242623,1,2,The Run of His Life,2016-02-09,"With O.J. Simpson missing in the white Bronco, Robert Shapiro and Robert Kardashian deal with the fallout, as the D.A.’s office and LAPD scramble to save face and find him.",289108,TV-MA,tt4277098,8.5,279,2016-05-31 12:26:53
4849,5242625,1,3,The Dream Team,2016-02-16,"Marcia Clark announces that O.J. Simpson has been charged. Robert Shapiro seeks advice from F. Lee Bailey and comes up with a provocative strategy. As Shapiro starts putting together “The Dream Team”, he must convince O.J. to hire Johnnie Cochran.",289108,TV-MA,tt4277102,8.4,335,2016-06-01 21:55:43
4850,5242627,1,4,100% Not Guilty,2016-02-23,"Johnnie Cochran brings an energy that transforms the case. As jury selection gets underway, the prosecution and defense seek out the assistance of jury research experts, who come back with some surprising results. Meanwhile, Faye Resnick publishes a tell-all book, complicating the court proceedings.",289108,TV-MA,tt4277100,8.5,279,2016-06-02 12:53:53
4851,5242628,1,5,The Race Card,2016-03-01,"As the trial begins, Christopher Darden and Johnnie Cochran face off in court. Chris has doubts about Mark Fuhrman as a witness. The jury visits the crime scene.",289108,TV-MA,tt4277104,8.5,279,2016-06-03 15:42:14
4852,5245898,1,1,The New World,2015-01-15,"Joe Blake, a resistance fighter, leaves German New York with cargo for neutral Colorado. In Japanese San Francisco, Juliana Crane receives footage of the Allies winning the war and a bus ticket to Colorado from her sister. There, she meets Joe. Joe reveals a dark secret.",295829,TV-PG,tt4518590,8.1,898,2016-03-24 21:06:48
4853,5248007,9,1,The Matrimonial Momentum,2015-09-21,"Sheldon is confronted by a mystery of the universe he cannot unravel: when Amy presses pause on their relationship. Meanwhile, in Las Vegas, Penny struggles with Leonard's confession that he kissed another girl. 
",80379,TV-14,tt3603346,7.6,1231,2015-10-07 12:18:20
4854,5249002,2,1,It's Time to Move On,2015-09-24,"Annalise and her students must move on with their lives as though nothing has happened, but the students are still reeling over Rebecca’s disappearance. Only Annalise and Frank know that Rebecca was murdered and the two are determined to find out who killed her. Annalise decides she wants to take on a new client, a brother and sister who are accused of killing their parents. An old friend surprises Annalise at home and teaches her a valuable lesson.",281620,TV-14,tt4558528,7.7,296,2015-10-23 10:21:46
4855,5250240,2,12,A Tale of Two Stans,2015-07-13,"Cornered underneath the Mystery Shack, Stan must finally reveal the secrets of his past and his mysterious portal to Dipper and Mabel.",259972,TV-Y7,tt4575574,9.0,84,2016-03-19 14:21:07
4856,5252171,5,2,Compensation,2015-07-01,"Harvey searches for a replacement for Donna. Mike takes a case as a favor, which he must justify to Jessica - while Rachel's father, Robert Zane, offers some unsolicited advice about Rachel's engagement to Mike. And Louis is embroiled in surprising money matters, while an up-and-coming partner, Jack, makes his presence known to Jessica, confronting her about whether Harvey's way of doing business is beneficial to the firm.",247808,TV-14,tt4649068,7.7,416,2015-10-07 12:18:20
4857,5252172,5,3,No Refills,2015-07-08,"Harvey brings some star power to his ongoing conflict with Jack Soloff - a conflict that Louis and Donna can't seem to stay clear of. Mike brings in Robert Zane to co-counsel a case, pitting his instincts as a lawyer against his desire to stay in his future father-in-law's good graces. And while Jessica mediates between Mike and Zane, she tasks Rachel with an unusual assignment.",247808,TV-14,tt4649074,8.0,494,2015-10-07 12:18:20
4858,5252173,5,4,No Puedo Hacerlo,2015-07-15,"Harvey steps outside his usual area of expertise, in order to take a case from a client who has a special tie to the firm. Mike and Zane work their class-action case together, but Mike learns they have different ideas about what constitutes a win - for themselves, and for their clients. And Donna counsels Louis on the best way to settle a feud.",247808,TV-14,tt4800888,7.9,494,2015-10-07 12:18:20
4859,5252358,5,5,Toe to Toe,2015-07-22,"When Harvey's bitter rival Travis Tanner turns up on the other side of a case, claiming to be a changed man, Harvey and Mike must decide whether to believe him - or bury him. As Harvey's sessions with Dr. Agard continue, she links his personal stake in the Tanner fight to issues from his past. Meanwhile, Jessica tasks Louis to make things right with Harvey, and with Rachel and Donna's help he devises a plan - one which could make an enemy of the formidable Jack Soloff. ",247808,TV-14,tt4845228,7.5,572,2015-10-07 12:18:20
